---,X,Y,Z
6.833781,19.317167,0.000000,0.000000
6.850448,19.320829,0.000000,0.000000
6.867115,19.324976,0.000000,0.000000
6.883783,19.329596,0.000000,0.000000
6.900451,19.334675,0.000000,0.000000
6.917118,19.340200,0.000000,0.000000
6.933786,19.346163,0.000000,0.000000
6.950453,19.352545,0.000000,0.000000
6.967121,19.359337,0.000000,0.000000
6.983789,19.366526,0.000000,0.000000
7.000458,19.374100,0.000000,0.000000
7.017125,19.382042,0.000000,0.000000
7.033792,19.390343,0.000000,0.000000
7.050459,19.398991,0.000000,0.000000
7.067126,19.407970,0.000000,0.000000
7.083795,19.417271,0.000000,0.000000
7.100462,19.426878,0.000000,0.000000
7.11713,19.436781,0.000000,0.000000
7.133797,19.446964,0.000000,0.000000
7.150464,19.457418,0.000000,0.000000
7.167131,19.468128,0.000000,0.000000
7.1838,19.479082,0.000000,0.000000
7.200469,19.490269,0.000000,0.000000
7.217136,19.501673,0.000000,0.000000
7.233804,19.513281,0.000000,0.000000
7.250473,19.525085,0.000000,0.000000
7.26714,19.537067,0.000000,0.000000
7.283807,19.549217,0.000000,0.000000
7.300475,19.561523,0.000000,0.000000
7.317142,19.573971,0.000000,0.000000
7.33381,19.586548,0.000000,0.000000
7.350477,19.599239,0.000000,0.000000
7.367145,19.612040,0.000000,0.000000
7.383812,19.624928,0.000000,0.000000
7.400479,19.637894,0.000000,0.000000
7.417146,19.650927,0.000000,0.000000
7.433813,19.664013,0.000000,0.000000
7.45048,19.677139,0.000000,0.000000
7.467147,19.690294,0.000000,0.000000
7.483814,19.703463,0.000000,0.000000
7.500481,19.716635,0.000000,0.000000
7.517148,19.729797,0.000000,0.000000
7.533816,19.742935,0.000000,0.000000
7.550484,19.756039,0.000000,0.000000
7.56717,19.769108,0.000000,0.000000
7.583837,19.782101,0.000000,0.000000
7.600505,19.795019,0.000000,0.000000
7.617173,19.807854,0.000000,0.000000
7.63384,19.820585,0.000000,0.000000
7.650508,19.833206,0.000000,0.000000
7.667176,19.845703,0.000000,0.000000
7.683844,19.858063,0.000000,0.000000
7.700511,19.870272,0.000000,0.000000
7.717179,19.882318,0.000000,0.000000
7.733847,19.894188,0.000000,0.000000
7.750514,19.905869,0.000000,0.000000
7.767181,19.917349,0.000000,0.000000
7.783849,19.928616,0.000000,0.000000
7.800516,19.939655,0.000000,0.000000
7.817183,19.950457,0.000000,0.000000
7.833849,19.961004,0.000000,0.000000
7.850516,19.971289,0.000000,0.000000
7.867185,19.981297,0.000000,0.000000
7.883852,19.991014,0.000000,0.000000
7.900521,20.000429,0.000000,0.000000
7.917188,20.009527,0.000000,0.000000
7.933856,20.018299,0.000000,0.000000
7.950523,20.026728,0.000000,0.000000
7.96719,20.034805,0.000000,0.000000
7.983858,20.042515,0.000000,0.000000
8.000525,20.049845,0.000000,0.000000
8.017193,20.056784,0.000000,0.000000
8.03386,20.063318,0.000000,0.000000
8.050529,20.069435,0.000000,0.000000
8.067197,20.075123,0.000000,0.000000
8.083863,20.080368,0.000000,0.000000
8.100531,20.085157,0.000000,0.000000
8.117198,20.089478,0.000000,0.000000
8.133865,20.093321,0.000000,0.000000
8.150534,20.096666,0.000000,0.000000
8.167201,20.099508,0.000000,0.000000
8.183868,20.101830,0.000000,0.000000
8.200536,20.103622,0.000000,0.000000
8.217203,20.104868,0.000000,0.000000
8.233871,20.105556,0.000000,0.000000
8.250539,20.105677,0.000000,0.000000
8.267207,20.105213,0.000000,0.000000
8.283874,20.104155,0.000000,0.000000
8.300542,20.102491,0.000000,0.000000
8.317209,20.100203,0.000000,0.000000
8.333876,20.097284,0.000000,0.000000
8.350543,20.093719,0.000000,0.000000
8.367213,20.089495,0.000000,0.000000
8.38388,20.084599,0.000000,0.000000
8.400548,20.079018,0.000000,0.000000
8.417215,20.072741,0.000000,0.000000
8.433884,20.065754,0.000000,0.000000
8.450552,20.058044,0.000000,0.000000
8.467219,20.049603,0.000000,0.000000
8.483887,20.040411,0.000000,0.000000
8.500554,20.030460,0.000000,0.000000
8.517222,20.019732,0.000000,0.000000
8.533889,20.008223,0.000000,0.000000
8.550555,19.995916,0.000000,0.000000
8.567223,19.982794,0.000000,0.000000
8.583891,19.968849,0.000000,0.000000
8.600559,19.954067,0.000000,0.000000
8.617227,19.938438,0.000000,0.000000
8.633894,19.921946,0.000000,0.000000
8.650561,19.904579,0.000000,0.000000
8.667229,19.886322,0.000000,0.000000
8.683897,19.867168,0.000000,0.000000
8.700564,19.847097,0.000000,0.000000
8.717232,19.826105,0.000000,0.000000
8.7339,19.804173,0.000000,0.000000
8.750567,19.781288,0.000000,0.000000
8.767235,19.757441,0.000000,0.000000
8.783902,19.732618,0.000000,0.000000
8.80057,19.706804,0.000000,0.000000
8.817237,19.679991,0.000000,0.000000
8.833905,19.652159,0.000000,0.000000
8.850574,19.623302,0.000000,0.000000
8.867241,19.593405,0.000000,0.000000
8.883908,19.562454,0.000000,0.000000
8.900577,19.530439,0.000000,0.000000
8.917244,19.497343,0.000000,0.000000
8.933912,19.463158,0.000000,0.000000
8.950582,19.427866,0.000000,0.000000
8.96725,19.391459,0.000000,0.000000
8.983917,19.353926,0.000000,0.000000
9.000585,19.315233,0.000000,0.000000
9.017252,19.260382,0.000000,0.000000
9.03392,19.176983,0.000000,0.000000
9.05059,19.066044,0.000000,0.000000
9.067257,18.928591,0.000000,0.000000
9.083924,18.765621,0.000000,0.000000
9.100591,18.578157,0.000000,0.000000
9.117258,18.367182,0.000000,0.000000
9.133925,18.133717,0.000000,0.000000
9.150594,17.878750,0.000000,0.000000
9.167261,17.603321,0.000000,0.000000
9.183929,17.308407,0.000000,0.000000
9.200597,16.995050,0.000000,0.000000
9.217264,16.664240,0.000000,0.000000
9.233948,16.316641,0.000000,0.000000
9.250615,15.953935,0.000000,0.000000
9.267283,15.576780,0.000000,0.000000
9.283951,15.186228,0.000000,0.000000
9.300619,14.783239,0.000000,0.000000
9.317287,14.368845,0.000000,0.000000
9.333955,13.944081,0.000000,0.000000
9.350623,13.509903,0.000000,0.000000
9.36729,13.067395,0.000000,0.000000
9.383957,12.617491,0.000000,0.000000
9.400625,12.161196,0.000000,0.000000
9.417292,11.699596,0.000000,0.000000
9.433959,11.233624,0.000000,0.000000
9.450626,10.764312,0.000000,0.000000
9.467293,10.292693,0.000000,0.000000
9.48396,9.819724,0.000000,0.000000
9.500628,9.346411,0.000000,0.000000
9.517296,8.873816,0.000000,0.000000
9.533964,8.402894,0.000000,0.000000
9.550632,7.934708,0.000000,0.000000
9.567299,7.470236,0.000000,0.000000
9.583967,7.010461,0.000000,0.000000
9.600634,6.556469,0.000000,0.000000
9.617301,6.109191,0.000000,0.000000
9.633969,5.669634,0.000000,0.000000
9.650637,5.238859,0.000000,0.000000
9.667305,4.817822,0.000000,0.000000
9.683971,4.407604,0.000000,0.000000
9.70064,4.009121,0.000000,0.000000
9.717307,3.623445,0.000000,0.000000
9.733975,3.251543,0.000000,0.000000
9.750644,2.894445,0.000000,0.000000
9.767312,2.553162,0.000000,0.000000
9.783978,2.228733,0.000000,0.000000
9.800646,1.922113,0.000000,0.000000
9.817313,1.634327,0.000000,0.000000
9.833981,1.366385,0.000000,0.000000
9.850648,1.119291,0.000000,0.000000
9.867315,0.894054,0.000000,0.000000
9.883982,0.691696,0.000000,0.000000
9.90065,0.513191,0.000000,0.000000
9.917316,0.359589,0.000000,0.000000
9.933984,0.231863,0.000000,0.000000
9.950651,0.131039,0.000000,0.000000
9.967319,0.058117,0.000000,0.000000
9.983987,0.014109,0.000000,0.000000
10.000654,0.000000,0.000000,0.000000
